user_id,item_id
1404,472 2054 1315 2402 2646 3116 1057 3059 863 2732
1405,1543 989 3153 124 69 94 1592 1858 3367 772
1406,472 1583 2054 2402 3529 2297 2732 1316 1223 1543
1407,584 1039 1811 1471 183 2817 2646 1211 2999 2119
1408,2980 1039 2732 331 2342 2603 2468 2256 3529 2338
1409,2281 472 2335 2732 3227 1536 584 467 3382 3000
1410,3022 1583 1039 2603 2210 2297 2757 36 2732 3694
1411,472 1560 3409 1831 640 2297 3272 1337 584 3153
1412,1315 2054 2646 2732 1615 1223 1560 2256 2402 1583
1413,1808 452 1057 1840 132 3298 2335 2402 2732 166
1414,3409 2862 3423 1279 472 1638 1543 1560 184 36
1415,1223 1279 3409 132 2732 2054 36 1615 2528 1186
1416,169 2732 1811 472 2297 1039 512 584 1315 3418
1417,3022 584 1039 1583 1831 2980 640 2732 169 3529
1418,2281 1956 452 1848 2774 467 472 3327 1001 1211
1419,1376 1887 863 37 1057 3142 3656 3692 3116 467
1420,1315 2732 1223 3013 2256 2054 2528 1615 1379 1057
1421,467 246 863 3474 3059 1811 1341 1376 188 3692
1422,472 1315 3677 2281 2732 1615 2054 452 1808 2862
1423,2054 1057 1887 3116 790 3059 863 1376 3402 3656
1424,472 3022 1583 1811 2297 2732 169 512 584 2980
1425,2745 3529 36 208 472 1078 1211 2646 1505 1030
1426,1858 2862 3367 3409 1615 3350 790 3600 3402 3423
1427,1102 1057 3418 1379 790 12 3656 1304 2327 3402
1428,3529 1039 1086 2210 802 2862 1615 1868 1811 1475
1429,472 1831 2402 1583 2370 3529 2980 2732 467 1811
1430,1543 124 1316 3600 1560 2402 1858 3367 2528 1615
1431,472 1315 3013 1279 2732 1560 2528 3423 3409 1615
1432,2470 2794 702 246 2370 2541 1690 2402 791 2603
1433,2732 2256 1583 3022 3013 1223 3409 2603 36 169
1434,1956 3238 3529 472 2054 212 169 1337 1711 1018
1435,2603 1216 3022 2745 2688 1354 640 1401 1736 3382
1436,584 204 1811 2297 3298 2980 2636 1583 3677 1831
1437,3409 3423 2688 1543 1316 573 3269 512 2784 1039
1438,2470 1354 569 601 2541 1560 1376 1300 2980 2210
1439,1811 2980 3677 1956 584 3022 1831 2774 472 2732
1440,584 1583 1956 3529 331 463 2757 1086 1039 2980
1441,1216 2784 2210 183 512 2626 2068 472 2281 3529
1442,1560 1316 3013 124 2862 3409 382 989 2402 3529
1443,169 3677 2732 2335 2297 1711 1583 2980 584 2119
1444,3529 1583 2297 1315 2646 3409 36 640 1746 2862
1445,1039 204 2194 3677 1186 2999 2874 1861 2338 3534
1446,1543 2862 3529 2510 124 3269 1337 2664 94 487
1447,1811 169 1808 3022 2281 2335 2528 3677 3227 2636
1448,2862 3409 3423 1583 2510 1316 2688 3269 169 1638
1449,1279 3423 184 3269 2528 2474 3668 406 169 1316
1450,184 1279 3151 2165 3557 3367 2006 1186 1858 2862
1451,3013 1223 2054 36 1615 3423 1583 1057 132 1279
1452,1831 1811 1583 3529 1223 1316 640 2297 2980 463
1453,1316 3423 2402 989 36 463 2054 1583 1315 2564
1454,1583 3529 2646 640 3022 1956 1039 1615 2774 2732
1455,2054 1615 1811 2646 1057 3116 2402 2732 2528 1840
1456,3022 2980 1811 2630 1560 2366 2603 2774 2664 2354
1457,36 2745 476 2862 1211 1505 2564 1030 1078 2128
1458,640 1956 2980 1086 2468 501 3382 476 3473 3694
1459,2732 2256 472 1376 3692 2402 3142 2980 2673 922
1460,1223 1505 1279 3423 2646 3269 1638 476 2664 3668
1461,1831 1223 640 3013 2564 1811 1699 3409 1316 1583
1462,2603 2732 1223 2297 472 2510 3529 2256 1560 3418
1463,3022 1831 1583 2210 2757 2603 2342 2630 2626 1086
1464,640 1831 3022 584 2297 2980 2210 476 2732 2757
1465,3423 3022 472 573 772 1279 2745 2534 584 2128
1466,3013 3367 2732 1316 1337 512 2664 3694 944 331
1467,2757 1956 1337 1211 1316 2342 2626 1543 2338 2314
1468,1831 1560 2297 1583 1223 3022 584 3013 640 1039
1469,2980 3474 1341 2402 3692 188 2112 3448 1887 1315
1470,1186 2335 1956 2119 1711 2636 1808 512 649 183
1471,472 2732 2256 3022 1583 640 2603 2980 1223 3013
1472,3022 2210 2603 2757 476 1583 2745 3238 2297 2342
1473,1316 3013 1223 1583 2370 3402 863 922 2980 1371
1474,472 2402 3059 1315 1887 2370 922 1371 1057 2673
1475,1583 2402 2297 2688 169 2281 2370 1956 1186 1887
1476,1223 2297 2210 3022 1039 3694 2603 36 3692 802
1477,3677 2636 467 472 2402 3474 863 2054 1315 3059
1478,472 2862 1316 1223 3013 124 1560 3529 463 3409
1479,1315 2256 1379 3142 2528 1223 922 1887 1840 3656
1480,2980 3022 2256 584 640 1831 1956 2646 1583 1039
1481,472 2054 2732 1811 1057 1376 2256 3059 3116 1615
1482,2980 584 2732 2646 2297 1831 472 1039 467 1583
1483,1223 2054 1315 1615 790 3022 3142 2646 640 2327
1484,169 2297 1315 3022 1543 1615 2646 2732 3367 2054
1485,1811 2636 3677 2281 1848 646 784 2119 2774 452
1486,1811 472 1315 2528 3677 2054 2281 2646 2402 1240
1487,640 1831 584 3022 1583 2210 2297 1039 2757 2980
1488,3529 2256 463 1057 208 2528 3367 1001 2745 1510
1489,2688 3022 2784 512 1186 3473 2931 1216 3298 618
1490,3022 2603 2210 2626 1078 2745 543 2342 2630 2501
1491,3409 2054 3269 1279 3153 1638 1583 1615 132 3151
1492,584 2210 1039 3022 3694 2342 1583 2331 2297 1211
1493,3022 472 2732 1315 1583 1039 169 2297 584 1223
1494,1831 1560 584 1223 2297 640 463 3013 3022 1956
1495,584 1956 640 2646 1211 2757 3529 463 2210 472
1496,3298 1223 169 204 1811 2862 1543 1186 3013 472
1497,3409 1638 2510 1279 2688 1316 1543 3153 772 3529
1498,2688 3298 618 1039 1279 3409 3049 2556 136 1216
1499,640 2210 2603 2732 2630 3694 2745 398 1211 1086
1500,3022 1831 463 1956 1337 2342 398 944 1615 1510
1501,584 463 1560 1223 1811 1039 1543 3013 1186 640
1502,584 2980 3022 1956 1583 2297 1039 472 2210 2646
1503,2862 463 472 1831 1543 640 1223 989 2314 2688
1504,472 3423 3013 2862 1223 36 1543 1316 1279 1638
1505,863 1371 3692 3256 790 2732 3677 37 2327 168
1506,3529 1543 1316 2402 1337 2256 1615 2297 1315 584
1507,3382 1216 169 2127 2068 3022 2541 2732 2688 3409
1508,1223 1560 3529 989 640 1337 1583 2370 3272 476
1509,2402 1315 3116 2980 3474 790 2297 1887 584 3656
1510,472 3013 1223 1316 2054 3529 1315 790 1376 36
1511,36 2054 2646 2862 2297 2528 1505 1859 3668 3402
1512,1956 3529 472 2630 1211 1086 183 1617 2338 1510
1513,2862 3013 472 1279 1543 2557 1223 3409 3153 1316
1514,3022 2732 1086 476 1510 3534 3327 3435 293 2338
1515,3022 169 1039 1186 472 452 1001 1711 640 3692
1516,3022 1211 398 476 3238 293 2342 2194 563 802
1517,2054 3656 790 2327 2256 2732 1382 2112 883 20
1518,1223 2862 3013 3529 463 1583 528 3409 2564 1337
1519,618 472 2256 1223 3269 169 1543 512 2557 2732
1520,584 1039 3694 802 2564 293 3013 2617 2646 3272
1521,1583 398 476 3238 2745 3529 1108 1018 2338 36
1522,1831 2646 1956 3529 2342 1086 467 1315 1560 1337
1523,3382 2840 569 1166 1699 465 2666 3110 335 781
1524,472 2256 640 1831 2862 36 989 2603 2688 1354
1525,1811 472 3677 2636 2256 2281 2528 1315 467 2402
1526,3022 584 1583 1039 2297 640 2603 2980 2210 1831
1527,1315 2054 1811 472 1379 2528 1376 2402 1840 2646
1528,569 1354 601 2603 1699 2127 3066 1736 1197 640
1529,640 3529 1831 584 3409 463 2210 3013 1316 2603
1530,3022 169 1039 2732 1315 1583 2646 472 1186 2980
1531,1811 2636 1039 512 3677 2980 2281 2646 3529 1086
1532,2732 1039 1583 2980 584 2297 472 3418 1315 2054
1533,472 1240 2528 2646 3298 204 452 169 1615 1711
1534,204 3298 169 2636 3677 2297 2119 584 1956 452
1535,1543 3409 124 2564 382 3529 463 3600 1831 1583
1536,1039 3022 36 1583 1223 3013 584 2297 1560 472
1537,472 1315 2054 2402 467 3116 2528 863 3474 3059
1538,1354 3013 1223 1560 2862 1279 601 3423 2603 36
1539,640 2980 2297 1956 2757 2732 2342 476 1211 3694
1540,3269 1543 1223 36 1638 618 3153 1316 796 772
1541,1583 2862 3423 3013 472 3529 2688 169 2510 2297
1542,1543 1223 1315 3013 1316 2862 2054 124 1858 1615
1543,1811 472 512 169 3529 3677 1316 3298 1223 463
1544,1376 3142 3692 922 1615 2528 3418 2828 2933 1279
1545,1316 2862 1354 1543 382 1831 1583 2297 3529 3382
1546,472 1315 2402 2054 1583 3013 3423 1376 36 1223
1547,3013 1376 1316 922 2732 3529 1887 3059 2862 1583
1548,2402 863 3474 246 3692 1341 2054 467 2370 472
1549,1316 124 1858 3367 2564 1315 3350 382 2862 1615
1550,2646 1030 650 2732 1809 3317 2768 944 1638 2664
1551,1376 922 2402 2054 3059 3142 2673 1315 1811 1379
1552,1811 472 2636 2054 3367 3116 1240 1858 3350 204
1553,2335 1811 1186 3298 204 3000 169 2281 1808 512
1554,1315 3692 1811 2664 1859 2128 732 2673 2541 3473
1555,3022 2646 1086 467 463 2370 2054 2256 331 2402
1556,2165 3557 2070 1279 253 2858 2474 3367 1057 2466
1557,3022 1956 1039 640 2980 2603 1211 476 1746 3529
1558,472 1543 989 3529 2862 2402 463 124 1831 3153
1559,472 2054 2402 1583 1223 3013 2732 2297 2646 1615
1560,2688 169 2784 1186 573 512 2603 2931 2297 3418
1561,2980 2646 1956 3692 3528 1039 3418 2054 3220 1525
1562,1316 124 3269 3423 1668 3600 1858 3367 1279 3151
1563,1811 3677 2281 2636 2980 2732 584 1956 1831 204
1564,3423 3013 3269 1543 573 796 2474 3537 184 2557
1565,169 3000 2165 1279 3022 512 3557 184 253 2862
1566,1811 1379 3231 2281 220 2308 452 966 169 613
1567,1315 3423 2054 1223 1543 1376 1859 3142 3692 2862
1568,3013 1223 1560 1316 1543 472 2862 2564 382 1858
1569,584 2732 2297 1039 2980 1583 1811 1186 2603 1831
1570,472 2402 2732 1315 2054 3059 1057 1811 2256 3131
1571,3013 2862 1279 1223 1638 3423 779 184 3269 3537
1572,472 1223 3013 1316 3529 1583 2054 1543 3409 2402
1573,1560 2862 1279 573 2688 1376 124 3367 2828 2745
1574,2603 2256 2732 2210 2342 2630 398 1086 169 1216
1575,3022 2210 1223 169 476 331 2342 1337 1543 208
1576,472 1376 863 1315 246 1371 2673 361 3448 3656
1577,2256 2068 3382 2732 2470 640 569 1216 2402 1831
1578,2603 2210 1583 2297 2342 2331 398 1039 3694 1086
1579,184 1315 1279 2165 3557 2070 3151 652 3668 253
1580,3409 2557 3537 620 3013 2688 796 3125 1638 375
1581,1560 1316 1615 3529 1858 2732 3367 463 124 2256
1582,1811 2732 3022 2297 2980 2054 2646 3677 2256 2402
1583,1831 3529 2054 1583 463 2297 36 2862 2646 1746
1584,584 1831 2297 640 2732 1211 331 1615 2338 183
1585,2068 569 2745 2688 465 853 601 1166 1699 640
1586,584 2732 3409 2980 1316 2757 463 1956 36 2054
1587,1583 1831 3529 2297 3022 584 3013 1039 2980 2210
1588,2054 1315 2402 2646 1615 1583 1811 2297 3529 2664
1589,2402 3692 1315 1543 246 1615 3409 467 3153 2862
1590,3013 3269 1543 3423 1279 184 3151 652 741 124
1591,1583 3409 1223 3022 2862 3529 2732 2510 2297 1543
1592,3418 2297 2664 2402 1223 1376 3423 1505 1030 138
1593,204 512 3298 1956 463 1039 2774 2980 1711 452
1594,1583 3529 208 36 463 1039 3022 2862 1543 1337
1595,169 1279 2297 2646 253 1811 3151 2054 3000 132
1596,2980 1831 3022 472 2732 1956 3529 2402 208 2054
1597,3022 2603 2745 1831 2210 1583 2980 1216 1039 2732
1598,1811 169 2587 2335 2119 3677 1186 1240 512 663
1599,1279 3269 1543 2256 1316 573 183 790 922 3528
1600,1583 3022 36 2732 3418 1039 3529 1223 2603 2297
1601,3013 1223 2862 3409 3423 1543 1279 3269 184 36
1602,472 1315 1223 3013 2054 1615 1543 2402 3529 1316
1603,1223 1316 124 1560 3367 3600 3529 3350 1615 989
1604,1315 1279 1223 3013 2862 3423 1543 406 3269 3151
1605,3409 1223 3529 1505 1583 1316 2510 640 1638 3423
1606,584 1086 2210 331 476 3022 2194 2342 2613 802
1607,1086 331 2757 1044 563 169 2210 1127 3036 2485
1608,1039 2732 1831 1223 208 3692 2256 3423 1956 2673
1609,3327 183 398 331 1510 2626 1546 169 1746 3238
1610,472 1223 1543 3529 2862 1560 1583 2402 124 3409
1611,1223 36 1583 3409 2862 3022 2732 2510 1505 3418
1612,2297 2732 2980 3529 2603 3418 3013 2630 1956 2757
1613,2980 584 640 1039 2757 2256 2281 467 1211 1510
1614,1086 1546 16 2688 1211 1078 1018 1044 512 2409
1615,1583 463 3409 1039 584 1316 640 1831 2314 2210
1616,1315 1279 1223 2862 3013 184 169 3423 2528 1186
1617,2054 1376 3692 3059 1615 2732 790 3142 1057 2646
1618,2732 1811 2646 3677 1376 2956 2281 183 2054 3022
1619,1583 584 1039 2297 2210 2603 3529 2732 2630 476
1620,989 2664 2281 2256 1560 1086 1711 467 183 528
1621,512 3000 169 1811 3423 22 2636 772 1583 253
1622,463 476 2510 3022 2862 3153 208 1638 1543 2745
1623,1956 398 785 2175 2338 672 3534 463 793 2468
1624,2646 2732 246 3327 3474 863 3022 3059 1376 1039
1625,1039 2297 2757 3529 476 2256 1354 1186 36 1560
1626,1831 640 1583 2980 584 2297 3529 3022 246 1956
1627,1223 472 3153 2688 772 3269 3529 573 124 3537
1628,3022 584 640 2297 1583 1831 1956 1039 2210 2757
1629,472 1316 3013 1223 1543 2402 3409 2862 2054 3153
1630,989 640 584 1039 476 2980 124 36 2646 2617
1631,2054 2732 2528 1057 1379 1615 132 1376 1223 2646
1632,3022 1039 1711 646 463 2630 1615 2354 2397 452
1633,3409 3013 1316 1223 2862 1543 3153 2688 2564 1560
1634,184 2862 3557 3269 512 2474 2528 2067 741 3653
1635,1560 1316 3529 1831 36 1315 463 382 1583 1858
1636,3013 1560 36 2862 3022 3529 1039 2297 184 463
1637,1039 3022 1583 640 2297 1831 36 2646 2210 463
1638,2732 2256 3692 2054 3022 1583 1811 2528 1615 169
1639,2256 1583 2603 1039 472 1811 3418 2402 1223 3529
1640,472 2054 2402 1057 3402 1543 3116 530 883 1887
1641,3022 584 1039 1956 640 2646 1831 2757 472 2210
1642,989 1543 2862 1583 640 124 3272 3153 2617 2370
1643,3022 2210 1583 2980 2603 2342 1039 2745 2331 2068
1644,2256 1615 2510 132 1186 3692 1543 1505 2757 2630
1645,1039 584 463 2210 36 1337 3694 2630 1316 1211
1646,1316 1543 2054 1560 1315 790 463 1615 1337 1030
1647,1560 1543 1315 124 2054 1615 3402 2862 790 1811
1648,584 1831 3022 640 2297 2980 1583 2757 331 1039
1649,2256 2664 3059 1615 1030 124 463 1583 863 3402
1650,640 3022 1956 1583 2297 1086 2210 3238 2342 2603
1651,640 2745 584 1831 1039 573 779 2342 208 463
1652,1315 132 1279 3151 2528 2862 2054 1543 2474 1811
1653,2054 2256 1376 2732 3692 1315 3059 863 1887 3142
1654,472 1376 1341 246 1102 467 361 2261 12 3402
1655,472 3418 36 1315 3022 3013 132 1039 2054 3529
1656,3013 640 2862 463 2688 584 36 512 2210 3153
1657,1279 184 1315 3151 2070 3668 3013 1223 2858 1615
1658,1315 472 2054 1223 3013 2646 1057 36 2732 1560
1659,3409 3013 1223 2862 1638 3423 2688 523 1279 36
1660,3269 132 3151 406 1279 1859 2528 2862 883 184
1661,1811 3116 1240 1184 3677 2528 2281 3067 2308 3227
1662,472 640 1223 1831 3529 1560 1316 3409 2256 2564
1663,2119 584 1811 512 663 1070 646 784 3677 2763
1664,1315 2054 1831 3529 1039 3692 2956 3409 361 1030
1665,1831 640 1560 584 476 1583 2210 472 2980 2757
1666,472 3013 3600 406 1315 3409 1668 3269 3423 1279
1667,3022 1039 584 2210 3692 183 1057 1956 3694 1211
1668,3529 1223 3013 2297 2402 1831 2732 1039 2980 2646
1669,1279 3269 2862 184 3013 3151 406 1223 472 741
1670,169 2626 1211 1546 2342 1078 2468 2646 3529 3053
1671,2980 584 472 2402 183 331 2342 2054 3677 3059
1672,3367 184 3668 3151 2070 2862 3269 3423 1057 3600
1673,3022 584 1039 2626 2745 1078 2342 2980 1546 2468
1674,3022 2297 169 2980 1956 2688 3529 472 183 2210
1675,1315 2646 1887 2528 37 1428 1615 1379 1030 132
1676,472 1543 3269 3409 1316 1279 36 3153 1638 796
1677,3022 1039 1831 2210 1583 2757 476 3694 2297 2603
1678,3022 1039 640 2980 584 1583 1831 2732 2210 476
1679,1583 3022 2297 472 584 2732 1039 2980 1811 2646
1680,3423 1223 3269 1638 3537 2557 1279 796 2534 573
1681,1638 208 3066 3529 93 569 463 401 487 1593
1682,472 2054 2402 1240 512 1848 1887 2664 3142 1840
1683,472 1379 2402 2528 1376 132 37 1811 3692 922
1684,169 1956 2732 2626 331 1711 2342 183 3049 2468
1685,1039 2297 2603 640 2980 2745 2626 2630 476 1211
1686,1583 2980 3529 36 1956 2732 2342 331 2745 1546
1687,2165 169 253 2335 184 1279 1811 1808 512 406
1688,584 1831 3022 640 1583 331 1086 2980 1617 2342
1689,853 1270 1190 2292 2068 2707 2705 3510 3204 2409
1690,618 2784 2510 3013 2862 1583 2603 523 779 1354
1691,640 331 2840 2630 2732 3238 105 2409 3409 1099
1692,3423 3269 1279 3151 796 124 3409 1638 36 1592
1693,2840 569 640 1831 2256 1354 3022 2688 2210 465
1694,3677 2281 472 204 2297 169 2774 2646 1848 3298
1695,1376 2054 3059 863 246 37 1057 1341 3474 467
1696,1039 2626 2342 2468 2630 1617 2194 3053 2501 283
1697,1186 204 3000 2587 2732 1070 1240 3696 512 2165
1698,463 2210 3694 584 1337 3272 2757 1543 1505 2603
1699,3022 2297 1583 640 1831 1039 1956 2757 3529 2980
1700,3013 1223 3423 618 2510 2688 1638 3022 1505 1279
1701,2054 472 2768 3059 3116 1956 1831 246 2370 3448
1702,3298 512 169 1186 2862 1956 2281 989 1615 646
1703,472 1858 124 3367 36 1039 1279 169 1831 2564
1704,2646 2297 472 640 476 1560 1223 2210 208 3529
1705,472 3013 3409 640 2564 476 2256 1316 1315 1583
1706,1560 463 1831 3423 2297 1505 2256 2210 2402 772
1707,2732 2402 1583 2054 2297 2980 3022 2646 640 1811
1708,1315 472 2054 2402 1057 132 1376 37 922 2732
1709,3013 3409 1223 1316 1543 1583 1560 3529 2564 3153
1710,1315 2054 863 1376 3116 467 3656 3402 3142 2370
1711,472 2688 401 3537 184 3529 1315 1011 3125 523
1712,3013 3409 1316 3153 2862 1583 2297 2688 2732 3424
1713,1811 2256 2774 1316 1583 3677 989 512 1223 2862
1714,472 1811 2054 2646 1315 3677 863 3116 2370 3474
1715,2210 3013 476 2297 3022 2564 3409 2980 36 1956
1716,3423 1668 3367 3600 1560 382 69 528 1638 2570
1717,1543 1638 169 2688 772 1315 3151 796 2067 401
1718,2862 3423 1279 3269 3409 573 2557 1543 3013 618
1719,3022 2732 1583 584 1039 472 2297 2603 169 3418
1720,2528 3000 2688 1315 1543 3659 2534 2502 3638 1505
1721,1223 2297 3269 3418 1505 2067 2570 1376 1337 1083
1722,1956 1831 1583 2757 1039 2342 3238 2732 3349 1617
1723,472 3013 1560 1315 3529 1858 1583 3367 3409 1615
1724,184 132 2070 472 1057 1840 3668 1615 2474 1858
1725,2256 584 2688 3529 2980 1039 2745 463 1316 1560
1726,3529 3409 124 3153 463 69 2076 1592 790 1615
1727,584 2297 2980 1039 2732 2745 2630 1086 1216 2256
1728,1543 3269 3151 184 406 1638 124 3668 132 3600
1729,1811 169 640 2757 1831 3677 2281 398 3529 1086
1730,472 1223 1279 2732 1316 1505 463 2510 2297 3153
1731,472 2402 2054 1315 1376 3692 2732 790 1316 2646
1732,3409 2862 618 1279 573 2688 472 36 2510 1316
1733,2603 2210 2745 1831 1039 1956 2757 331 2501 169
1734,1543 3013 472 3153 1223 3423 3409 772 989 2387
1735,3022 584 1039 1956 2626 2757 1078 331 2342 2745
1736,3409 3013 1223 2862 184 472 3022 1560 1186 3269
1737,584 2210 476 3694 208 1223 1956 2732 2366 1746
1738,1583 3022 2732 1039 36 3529 2980 3418 584 3013
1739,2256 640 1583 3022 2297 1831 1560 3409 2732 1223
1740,1039 640 36 3694 1211 2256 1376 1510 1546 119
1741,863 2402 467 3059 1887 188 1376 3256 3116 3656
1742,1315 2528 2664 1859 361 2086 883 3474 3116 1439
1743,1315 2054 1615 1811 2862 1223 3367 169 1057 2646
1744,331 2745 3529 3382 476 2342 169 1039 2617 2908
1745,2732 1376 183 1811 3692 2541 2956 2402 1328 3677
1746,1811 2636 3677 2528 2281 1240 2054 3298 204 1615
1747,3409 1316 1543 573 3153 3423 22 1223 2688 772
1748,1560 512 1858 124 2528 3269 1668 1592 3677 2068
1749,1583 36 3529 3694 2342 2732 1505 2510 3418 472
1750,472 1583 3529 2297 1560 1223 3013 3022 1337 1956
1751,584 2980 2745 3418 2256 2630 1956 2757 3529 2626
1752,640 463 1337 3694 1039 2646 2210 802 1030 2757
1753,1808 204 3298 3227 817 467 583 2370 169 361
1754,1401 2510 640 2840 493 2784 3473 584 573 36
1755,3382 636 549 791 2970 24 1027 248 495 3687
1756,2745 2210 3473 1039 1078 543 331 2067 1546 601
1757,2862 1186 3423 1583 3269 512 3409 1543 573 184
1758,2297 2757 463 1956 2342 2501 119 2862 3013 2732
1759,3013 1543 1638 3153 2557 3537 772 2510 3151 779
1760,3677 2297 784 2281 1711 2980 1583 2587 1086 1762
1761,2054 3677 452 1840 3367 1848 1309 2587 2402 3557
1762,472 2054 1858 124 3409 3367 3350 2862 382 3600
1763,472 2732 2256 3409 2862 1543 1560 1316 1615 3529
1764,3022 1956 1078 2745 331 283 212 1640 1039 3234
1765,1560 1831 1223 1583 2297 3409 584 476 2617 246
1766,3022 584 640 2603 2980 1831 1956 2757 2732 2745
1767,472 3013 3423 36 1223 1543 1316 3529 1279 1315
1768,1858 790 3153 3529 2265 2664 2474 3656 2076 2800
1769,472 3423 1223 36 2862 1543 2732 3409 1315 1583
1770,2297 2402 2054 1956 1315 208 1746 2564 1543 944
1771,2402 863 3059 1376 2370 3474 3692 1887 1315 1371
1772,3022 2732 640 2297 1039 2256 169 2210 3013 2745
1773,472 1279 1315 573 3013 1543 618 2528 1223 1638
1774,2626 1039 183 16 2501 3049 3408 2342 1018 1711
1775,467 452 3529 1316 1887 1956 2664 1223 2327 3402
1776,472 3059 246 2646 1887 3656 12 1463 1102 20
1777,1315 2646 1840 3367 1858 3350 406 1811 472 2297
1778,3022 1039 2210 2297 3694 2342 2603 2630 1211 2626
1779,584 3022 2757 398 331 1583 293 2342 2194 563
1780,472 2732 3022 1315 1039 2297 3529 2054 3013 1615
1781,472 3013 2862 3153 3409 3529 3423 36 2564 2387
1782,3022 584 2297 1831 1583 1039 2646 1956 2732 169
1783,3013 36 1223 3423 1583 3529 3409 1543 1316 1505
1784,3677 2256 2636 2732 204 169 1560 2862 1316 246
1785,640 1831 1560 2210 2603 3022 2256 1583 584 1223
1786,3668 1223 1858 3423 2858 3350 132 2165 36 1615
1787,2210 2331 1211 398 543 1640 3317 2768 1086 165
1788,646 169 1711 1848 512 1240 1762 339 760 1186
1789,472 2862 132 618 3409 3418 2732 2688 512 2557
1790,184 3013 1223 1583 3409 3269 3529 1638 1039 1186
1791,2980 208 2757 3529 472 1223 1078 2331 1337 1510
1792,3529 3692 3142 246 922 2224 3424 3390 640 476
1793,1560 2210 1583 3529 3694 1316 2603 36 463 2297
1794,1811 1858 2636 3438 3677 2281 2732 652 2308 512
1795,2980 3418 472 584 1376 3692 2054 1811 183 3528
1796,2068 2256 3022 472 584 1956 1560 169 512 3382
1797,472 2732 2402 2054 1376 3692 1811 132 2528 3142
1798,472 512 1583 2297 1316 2256 3022 1186 2688 2402
1799,472 1831 1583 640 1560 3529 1316 1223 2297 989
1800,1315 2732 472 2054 2528 2646 1379 1057 1811 2402
1801,1223 2210 36 2862 512 3409 2664 2314 208 2402
1802,472 1376 2402 2054 922 3142 2673 2732 1102 1057
1803,1811 204 3677 2281 3298 512 2335 3022 2732 2256
1804,3409 3013 1279 1223 618 573 3529 2557 1316 2510
